DP02_0064PE,DP02_0061PE,DP02_0065PE,DP02_0062PE,DP02_0063PE,DP02_0060PE,DP02_0059PE,DP05_0077PE,DP05_0078PE,DP05_0080PE,state,zip_code
19.2,24.0,8.0,29.5,14.3,4.3,0.6,93.1,0.3,1.5,06,95623
3.1,21.0,1.1,11.3,2.7,22.2,38.5,0.6,8.1,0.5,06,90011
27.1,22.8,20.1,17.7,4.2,4.2,4.0,87.6,0.2,0.0,26,49648
10.2,30.6,8.4,25.6,12.1,9.0,4.2,83.7,9.9,1.7,17,62864
15.0,27.3,5.6,25.6,8.0,7.1,11.4,44.5,11.6,12.4,53,98148
28.8,13.1,18.0,20.5,17.4,1.0,1.2,55.8,15.5,4.5,12,32403
16.0,17.9,7.2,39.1,13.5,5.1,1.3,96.2,0.0,0.5,49,84642
11.4,44.3,7.0,19.2,7.7,7.8,2.5,94.6,1.3,0.1,24,21911
34.7,17.1,27.2,13.4,3.4,4.3,0.0,86.4,8.8,1.9,44,02812
12.7,38.9,10.0,17.7,5.9,8.4,6.4,93.8,2.0,1.8,47,37752
9.2,34.0,3.4,20.2,5.9,17.1,10.2,26.7,63.2,1.0,37,27536
20.1,24.7,10.1,24.5,7.8,6.2,6.7,53.6,6.8,3.9,48,77493
19.9,28.5,11.3,24.4,9.2,5.2,1.4,92.5,0.4,0.8,29,65714
32.2,14.5,21.5,17.4,10.4,2.6,1.4,40.7,7.2,8.7,12,33331
20.6,30.4,11.0,23.1,8.0,5.5,1.4,89.4,0.2,1.2,30,59404
2.8,45.6,2.5,20.1,10.2,10.2,8.6,95.5,0.2,0.0,47,37362
7.7,32.5,5.4,24.7,9.3,16.5,3.9,77.8,8.4,0.0,37,28529
15.4,29.2,6.5,26.1,13.9,6.6,2.3,88.0,0.9,1.9,53,99212
17.9,35.9,9.0,16.8,11.2,7.3,1.9,98.3,0.9,0.8,45,29643
14.1,32.5,4.0,23.5,9.5,11.2,5.2,94.6,1.5,0.2,37,27370
13.6,36.5,9.0,25.9,6.6,6.3,2.1,41.3,44.2,3.0,24,20640
11.7,26.3,5.2,33.9,9.3,10.1,3.6,3.9,89.8,0.5,17,60419
23.3,27.6,11.6,20.2,9.2,5.8,2.2,60.1,23.8,3.0,51,23832
22.6,25.2,9.9,23.8,11.4,4.7,2.4,66.2,2.9,11.4,53,98092
20.9,34.6,10.3,24.3,5.5,3.1,1.2,93.5,0.4,0.0,30,59047
14.8,32.5,9.1,22.1,6.9,11.6,3.0,66.5,27.8,1.9,13,30224
10.6,35.9,5.1,24.1,8.9,12.0,3.5,82.0,10.3,0.1,13,30553
23.6,22.0,14.0,24.1,9.9,4.0,2.4,87.2,6.1,3.9,26,48152
17.0,40.5,7.9,17.4,10.3,4.1,2.8,88.4,0.5,0.0,20,66533
29.3,13.1,26.4,21.8,6.9,1.6,0.9,74.1,4.8,7.3,20,66047
24.7,24.6,12.4,24.1,9.7,3.0,1.4,84.6,0.4,1.1,08,80538
22.7,28.0,13.4,20.8,8.2,4.4,2.6,83.5,8.4,2.4,29,65109
11.2,42.2,4.0,18.5,10.8,5.3,8.0,83.0,1.2,0.2,19,52342
8.4,42.2,11.1,17.1,8.3,7.9,4.9,85.6,7.3,1.1,21,40069
8.1,29.3,12.6,24.8,3.5,12.0,9.7,9.9,83.6,0.0,28,38941
8.6,54.3,4.4,11.1,8.8,9.3,3.7,97.4,0.3,0.7,42,17724
11.2,32.5,4.9,25.1,10.4,9.1,6.8,82.4,8.8,0.0,48,76648
7.2,29.1,1.5,22.3,6.3,19.0,14.5,22.2,2.4,0.5,48,79763
18.4,29.4,5.4,26.9,12.5,5.2,2.2,73.7,2.5,1.4,40,74033
24.9,20.1,16.4,22.0,5.0,8.2,3.3,48.4,41.0,2.9,13,31401
8.8,24.7,11.6,34.2,14.9,4.6,1.2,82.2,2.4,0.5,06,95971
8.8,43.7,4.4,23.2,5.7,10.2,4.1,94.0,0.4,1.8,39,45122
28.6,14.6,25.3,16.5,5.7,5.5,3.9,79.1,7.9,4.7,51,22911
45.3,4.6,37.2,8.9,1.8,1.6,0.6,69.5,2.1,19.8,36,10017
29.6,17.7,20.6,18.6,8.0,4.1,1.5,73.0,14.5,4.9,21,40509
28.2,24.0,15.8,16.7,7.1,3.2,5.0,55.2,8.4,14.6,34,08812
11.9,36.6,4.7,28.8,8.4,8.3,1.3,95.8,0.9,0.8,17,62615
16.3,45.2,8.0,12.6,7.3,8.4,2.0,95.6,0.7,0.2,42,17857
13.1,34.4,4.9,16.7,5.5,17.7,7.6,39.2,56.4,0.3,45,29574
20.5,30.0,13.8,16.2,7.9,7.3,4.3,51.3,31.2,6.3,42,17110
15.0,25.2,10.7,24.1,14.5,8.8,1.8,87.9,1.0,0.1,41,97813
20.5,27.8,6.9,25.4,10.8,5.2,3.3,86.0,0.4,0.3,48,78642
27.3,14.7,26.7,19.4,8.6,2.4,0.9,91.8,1.2,1.2,39,45419
1.8,47.0,4.7,19.4,8.3,10.8,8.1,99.4,0.0,0.0,21,41562
39.0,2.9,48.2,5.2,2.9,0.7,1.2,63.2,4.2,18.9,51,22209
23.0,22.3,15.2,23.6,9.7,3.7,2.5,80.2,3.5,1.4,36,10974
12.5,35.3,6.4,24.1,7.5,8.6,5.6,44.8,20.0,1.6,48,76504
32.9,14.5,15.4,26.4,8.7,1.7,0.3,93.2,0.8,1.0,49,84037
21.9,29.4,14.1,16.8,8.5,5.4,3.9,70.8,5.1,2.9,42,18017
29.6,17.5,18.9,21.8,7.1,4.2,0.8,85.9,3.4,2.0,22,70471
19.8,28.3,15.5,19.4,11.0,3.9,2.0,83.6,0.8,1.5,36,12526
17.6,40.8,14.8,11.8,6.1,6.4,2.4,91.3,1.8,3.4,42,17821
4.8,30.5,3.5,26.3,5.6,17.4,11.9,27.9,11.4,1.9,06,92225
18.7,23.6,9.7,26.5,11.2,7.2,3.1,79.5,2.0,1.7,53,98663
8.9,34.7,3.7,23.5,16.9,9.6,2.7,99.4,0.0,0.0,17,61872
14.8,36.0,6.0,18.9,5.3,10.4,8.6,70.9,24.0,2.2,01,36049
11.7,41.8,6.9,19.3,13.5,5.0,1.8,94.6,1.6,0.0,36,14525
4.3,26.5,1.0,15.5,3.5,18.2,30.9,0.5,21.2,0.6,06,90002
13.6,35.3,9.4,20.0,9.7,10.5,1.5,96.0,0.6,1.6,39,45669
14.7,33.1,12.0,17.7,8.4,5.6,8.4,91.1,0.0,0.0,51,24486
12.0,26.5,3.9,19.0,11.7,18.2,8.8,87.3,0.0,0.0,01,35754
15.5,29.1,7.8,26.3,11.6,7.2,2.6,71.7,1.4,1.5,46,57701
27.5,28.6,13.7,14.3,12.9,2.5,0.6,99.6,0.0,0.1,42,18249
23.3,32.2,10.0,18.2,11.3,3.7,1.3,90.3,0.7,2.4,55,54956
16.9,23.2,17.3,26.0,11.0,3.9,1.8,89.7,1.5,0.8,36,11769
13.2,35.9,8.9,18.3,15.0,6.8,1.8,92.8,1.0,0.0,36,14136
37.6,14.1,18.2,20.4,7.6,1.0,1.1,82.1,1.3,4.3,08,80134
8.2,35.7,7.1,21.6,9.5,12.2,5.6,98.4,0.0,0.4,05,72685
14.2,33.9,11.3,21.7,8.0,7.8,3.1,83.3,10.5,0.6,39,45385
6.6,49.3,6.2,12.7,10.0,10.0,5.2,98.6,0.2,0.3,42,17772
16.6,38.7,7.6,19.9,11.5,3.6,2.1,97.0,0.4,0.0,50,05032
17.2,29.1,5.2,27.8,10.9,6.6,3.2,71.8,2.0,2.8,49,84088
18.9,33.0,9.1,21.9,8.8,4.9,3.4,86.4,1.3,3.9,26,49464
23.4,22.3,17.3,19.2,6.5,7.0,4.3,75.4,6.0,2.9,36,11694
10.5,42.0,2.5,19.8,4.3,12.2,8.7,86.6,5.7,0.0,05,72472
25.2,19.2,17.7,23.1,7.0,4.4,3.4,65.4,6.6,3.1,48,77802
22.4,25.3,14.6,22.2,6.9,5.3,3.2,94.4,0.4,1.0,47,37615
17.1,29.5,11.7,25.5,9.7,4.6,1.9,86.3,3.9,2.6,12,32174
9.8,43.5,5.2,19.8,0.4,12.9,8.4,67.8,0.9,1.9,05,72833
26.5,30.9,3.5,27.8,7.4,3.9,0.0,92.1,0.0,0.0,26,49282
19.3,36.2,8.7,20.4,7.2,5.3,2.9,71.6,14.7,4.1,34,08096
22.9,22.0,19.5,19.4,4.3,8.0,3.9,37.8,52.3,1.7,13,30316
29.8,17.8,20.9,17.4,8.3,2.8,2.9,39.4,24.0,19.3,51,22079
10.9,42.0,6.4,20.3,10.2,8.7,1.5,97.2,0.8,0.0,21,42376
14.6,32.2,6.0,20.7,13.8,6.4,6.3,89.1,0.0,0.0,31,68979
31.7,15.8,15.5,23.6,8.1,4.1,1.2,78.7,6.3,2.9,20,66212
8.5,41.3,3.5,22.2,14.2,5.8,4.6,90.1,4.8,0.2,18,47670
7.2,51.2,3.4,9.7,3.3,15.5,9.7,93.8,1.0,0.0,47,38334
0.0,58.2,3.8,16.0,6.1,11.7,4.2,100.0,0.0,0.0,54,25142
10.7,34.0,10.5,20.0,11.3,8.1,5.5,94.6,0.7,0.9,36,14521
11.6,25.8,2.8,26.6,5.3,19.8,8.1,82.7,0.0,0.0,18,47141
11.0,43.3,4.6,19.5,9.8,8.4,3.4,25.9,67.4,1.1,42,19023
12.8,33.8,11.3,27.0,7.5,6.9,0.9,81.1,0.0,0.0,06,96056
6.7,41.2,3.9,24.4,3.2,9.9,10.8,9.5,17.5,15.8,34,07502
23.1,33.3,9.9,19.0,7.9,5.0,1.8,87.7,2.5,1.4,34,08050
14.3,20.3,2.0,52.4,11.0,0.0,0.0,55.1,17.2,4.1,37,28310
19.0,35.0,11.1,19.0,8.4,5.4,2.1,97.0,0.0,0.3,23,04970
1.1,32.2,0.5,26.2,24.0,13.1,2.7,99.2,0.0,0.0,17,62818
12.1,41.8,3.6,26.1,10.4,4.1,2.1,88.7,1.6,0.4,23,04921
12.7,27.5,5.1,27.0,16.7,7.6,3.4,74.3,0.0,0.3,20,67333
18.5,27.3,5.1,27.1,16.1,4.7,1.2,76.3,6.6,1.6,31,68524
13.3,38.0,6.7,21.4,12.8,5.2,2.6,94.4,1.4,0.7,18,46714
17.8,31.8,9.6,21.3,10.2,6.2,3.2,84.4,10.5,0.7,39,44092
6.7,25.6,4.2,24.0,8.2,17.3,14.1,29.1,4.0,2.1,06,93210
25.0,22.9,17.3,20.6,8.4,4.2,1.5,87.5,10.2,0.0,47,38028
15.4,25.9,7.0,19.1,8.1,15.0,9.6,9.3,55.3,5.9,36,11692
30.6,14.9,18.3,24.1,7.4,2.0,2.6,78.2,7.2,3.3,24,20837
10.4,41.0,2.3,20.1,19.3,6.1,0.8,97.9,0.0,0.0,19,50541
13.9,40.9,6.5,21.7,8.0,5.5,3.6,67.7,1.6,1.4,17,60171
11.5,41.5,7.3,14.2,10.3,9.9,5.4,80.7,9.1,0.8,36,12414
18.1,25.4,15.7,21.8,13.7,3.8,1.5,91.7,2.7,1.4,36,13219
9.9,35.9,5.4,20.2,7.6,13.7,7.4,65.0,6.4,7.2,44,02895
13.7,37.2,4.8,19.1,10.7,7.5,7.0,91.8,3.1,0.1,23,04736
27.1,17.8,16.7,22.2,9.0,4.7,2.5,27.6,61.2,3.6,13,30087
25.7,15.2,14.4,28.0,10.4,2.7,3.5,40.6,4.2,16.9,06,95119
19.3,35.2,7.7,20.0,11.4,3.4,2.9,93.1,1.3,0.9,50,05478
14.9,30.0,6.6,18.7,6.6,10.0,13.3,46.8,3.4,7.1,17,60101
15.5,31.3,9.1,15.1,5.9,9.5,13.5,86.8,1.3,3.7,42,17540
11.2,40.3,3.1,11.2,13.8,8.4,12.0,24.8,69.6,0.0,51,23357
15.9,36.5,3.8,21.6,11.2,4.6,6.4,94.0,0.7,0.1,38,58054
27.2,20.9,16.5,21.7,7.2,4.9,1.7,86.9,5.7,1.0,51,20187
28.3,24.4,10.7,21.2,7.7,5.1,2.7,75.0,17.5,1.8,37,28405
36.5,13.6,32.5,9.5,4.4,1.7,1.8,69.2,1.5,22.4,34,07039
12.2,34.0,11.0,22.2,15.3,3.6,1.6,93.6,0.0,1.4,39,43522
14.7,33.3,11.6,25.8,9.4,4.1,1.0,76.8,14.7,0.9,24,20657
14.1,34.2,9.7,23.4,9.8,6.2,2.5,89.4,2.0,0.0,39,43452
32.0,29.6,0.8,24.0,8.0,5.2,0.4,98.2,0.0,0.0,19,51548
7.0,16.4,0.9,25.0,16.7,22.8,11.3,0.0,100.0,0.0,28,38639
9.2,48.1,7.1,15.6,8.8,8.4,2.8,97.4,0.7,0.4,42,15522
21.0,23.6,13.7,25.3,11.2,3.8,1.5,65.6,25.1,2.4,17,62221
13.5,25.3,8.2,28.0,8.7,10.8,5.6,42.8,1.1,0.0,35,87714
13.1,30.0,5.1,27.7,10.0,7.5,6.6,75.9,0.4,0.6,06,95540
9.0,40.6,4.9,20.8,6.9,11.3,6.5,67.1,2.7,0.1,40,74435
5.9,61.2,7.7,12.2,5.2,7.3,0.6,99.4,0.0,0.6,39,43946
8.9,31.7,3.6,30.4,16.4,5.7,3.3,81.2,0.4,1.1,53,98596
17.0,28.1,8.9,22.8,8.1,10.0,5.0,88.1,6.2,1.3,01,35976
0.0,52.6,0.0,28.3,0.0,4.6,14.5,100.0,0.0,0.0,21,42762
17.1,26.2,7.2,21.8,6.5,9.9,11.3,54.0,6.5,2.4,40,73107
8.7,26.7,3.1,19.9,8.9,13.6,19.0,30.5,4.7,3.0,20,67901
11.7,45.9,2.9,25.7,6.6,5.1,2.1,88.7,0.9,0.0,19,52201
24.1,23.0,13.6,21.8,12.3,3.3,1.8,86.9,3.3,2.4,38,58201
31.9,13.2,16.5,16.3,7.7,5.8,8.6,39.6,1.5,16.0,06,90039
18.7,39.1,5.9,21.0,9.0,3.2,3.1,69.7,20.6,0.9,22,70734
21.0,19.1,16.0,21.5,8.7,8.7,5.0,64.1,6.9,9.4,06,93405
19.6,23.6,7.8,23.4,10.5,6.8,8.4,60.8,4.2,11.9,41,97216
25.7,26.4,13.4,19.4,8.0,4.0,3.1,82.7,1.6,2.5,34,07755
34.0,18.6,16.3,18.0,7.1,4.1,2.0,72.2,12.2,4.4,37,28105
9.7,26.0,3.0,16.3,7.2,12.9,24.9,48.7,5.0,0.0,37,28578
18.3,24.1,13.2,28.9,10.7,3.7,1.1,90.9,1.0,0.8,56,82801
10.0,39.9,3.5,19.7,9.7,11.0,6.2,67.7,3.4,2.1,40,74954
18.9,23.5,13.0,18.6,8.9,5.8,11.3,66.9,1.6,1.2,12,34135
18.3,21.6,9.4,32.3,14.1,2.6,1.8,63.6,11.2,2.6,08,80925
22.2,33.1,12.0,16.4,9.8,4.5,1.9,91.9,1.7,0.1,25,02379
21.9,24.1,15.6,20.8,14.2,3.0,0.4,94.8,1.9,0.4,36,13039
23.2,29.3,7.6,21.3,9.6,6.3,2.7,78.9,9.5,2.8,34,08009
34.6,20.1,16.8,20.6,4.4,2.8,0.8,82.5,9.5,3.8,22,70503
10.4,39.7,3.3,26.4,13.2,6.7,0.2,97.8,0.0,0.0,31,68418
18.4,34.5,10.9,17.2,10.5,6.8,1.7,57.3,37.9,0.4,42,15214
12.7,38.6,5.0,23.7,8.1,9.3,2.5,97.3,0.0,0.5,27,55783
7.1,32.3,6.2,22.2,10.5,16.5,5.2,95.5,3.1,0.0,28,38855
28.8,21.0,20.3,18.7,6.7,3.5,1.1,91.6,0.5,1.7,25,01564
37.8,9.5,27.2,12.2,3.1,4.2,6.0,52.7,13.0,7.9,48,75204
7.0,47.2,5.7,20.8,9.1,6.8,3.5,94.6,0.2,0.4,18,46787
11.1,28.0,4.8,32.0,10.9,9.0,4.2,84.7,0.1,1.4,04,86323
13.6,33.1,8.4,24.0,8.3,9.0,3.7,43.6,55.9,0.0,01,36732
11.2,31.7,4.4,22.8,7.4,10.9,11.6,53.8,2.7,1.3,31,68801
19.1,35.6,6.7,20.1,10.5,5.5,2.5,98.0,0.2,0.4,19,52349
14.1,28.5,7.0,28.5,9.8,8.0,4.1,44.5,36.4,1.4,18,46214
21.7,28.8,5.4,15.2,6.1,8.9,13.8,8.0,0.4,64.3,06,91776
9.5,42.5,6.1,20.2,6.4,9.9,5.4,73.9,13.1,0.7,47,37172
31.6,15.0,15.7,23.1,8.4,3.0,3.1,31.6,43.8,12.6,37,28262
7.4,45.5,10.6,20.3,5.0,6.9,4.2,90.3,7.6,0.0,21,42445
12.9,32.3,7.5,24.6,9.0,8.9,4.8,54.9,36.2,1.7,37,27909
10.7,37.4,9.1,16.1,8.6,12.1,5.9,94.4,1.6,0.7,39,45631
14.2,37.0,5.8,19.0,8.6,9.4,6.1,76.3,18.3,0.6,01,35555
13.2,31.5,8.6,30.3,11.1,2.5,2.8,95.8,0.7,0.6,17,62010
7.9,39.7,4.4,21.5,15.7,6.9,3.9,98.5,0.0,0.0,29,65239
30.5,15.1,26.5,17.9,5.7,2.3,2.0,67.9,24.8,1.8,01,35209
13.7,43.2,2.5,24.9,5.9,5.7,4.1,74.7,16.3,0.5,10,19706
12.0,35.2,5.5,28.0,13.9,4.3,1.0,96.2,0.3,0.0,26,48872
3.9,32.4,1.5,19.6,4.2,18.3,20.1,28.9,13.3,0.0,40,73129
8.1,32.3,3.4,29.1,11.7,11.2,4.1,2.2,93.7,0.2,01,35208
11.2,28.6,6.1,19.0,9.2,13.8,12.1,49.4,18.4,15.8,36,13208
24.6,14.8,7.5,37.6,13.8,1.3,0.5,40.7,32.5,1.7,51,23801
21.5,25.2,21.3,20.0,5.9,4.3,1.8,81.9,11.1,3.6,54,25304
18.2,31.4,9.0,23.6,8.8,6.6,2.4,72.8,9.4,3.0,29,64118
6.2,38.3,2.9,22.1,10.3,12.2,8.0,85.1,10.4,0.1,01,35953
17.3,29.4,12.3,21.4,7.1,9.4,3.0,80.2,7.7,2.3,18,46545
25.5,19.1,18.8,25.0,8.0,2.6,1.1,82.1,6.6,3.4,31,68114
8.5,42.6,6.3,18.3,9.4,10.9,3.9,94.7,3.4,1.0,39,45619
13.0,34.2,6.9,22.6,7.6,10.8,5.0,76.4,9.9,1.6,18,47904
10.4,40.9,5.8,20.9,4.3,10.6,7.2,93.4,1.9,1.0,51,22835
13.3,41.2,10.3,19.7,7.2,6.7,1.6,96.2,0.2,0.0,39,43103
17.8,30.7,12.3,20.7,9.9,6.9,1.7,80.7,4.8,4.3,12,33777
24.3,21.2,18.9,20.2,5.9,5.1,4.4,28.4,43.4,9.1,24,20707
39.8,13.2,26.5,14.2,4.7,1.2,0.5,92.5,0.5,4.3,25,01450
20.5,28.4,8.9,22.8,7.8,7.1,4.5,65.3,21.5,1.7,29,63044
13.5,37.9,10.0,11.0,9.5,12.2,5.9,97.5,0.0,0.6,42,17084
12.6,28.1,4.9,29.8,12.1,6.4,6.0,74.6,2.5,2.4,16,83647
6.2,44.7,4.6,18.0,5.6,15.3,5.5,84.2,10.5,0.6,13,30217
-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,-666666666.0,20,67260
18.5,25.0,9.7,24.7,9.3,6.9,6.0,55.7,0.7,1.1,35,88201
11.9,38.2,4.2,25.8,5.5,11.2,3.2,89.0,0.7,0.1,29,65483
28.0,16.0,24.8,14.3,3.4,2.8,10.6,45.6,7.4,14.8,51,22044
17.6,32.7,8.2,22.2,11.4,5.2,2.8,80.7,0.0,0.0,19,50001
15.9,30.4,14.1,23.7,7.5,4.7,3.7,77.7,14.0,0.4,54,25302
8.3,41.1,5.1,26.5,7.5,7.0,4.6,95.3,0.0,0.0,20,66023
18.7,29.3,8.0,22.8,11.7,7.0,2.5,71.7,13.2,2.5,12,32226
35.4,16.5,21.9,13.9,7.9,3.1,1.2,86.5,2.7,4.9,33,03801
10.6,38.6,3.9,28.5,9.0,7.3,2.2,26.9,62.9,1.2,29,64134
9.2,37.2,7.6,22.8,10.2,9.2,3.8,94.2,0.5,0.7,29,65775
11.3,35.4,4.2,31.1,12.5,3.8,1.7,98.2,0.0,0.0,56,82937
28.4,17.5,13.1,27.1,9.7,3.2,1.1,72.0,4.0,4.4,48,77339
8.0,40.7,4.9,21.9,4.3,9.9,10.2,74.2,22.3,0.0,22,70578
31.2,22.5,17.4,15.7,7.3,2.5,3.3,85.6,2.6,1.8,34,08226
7.9,42.8,4.1,17.4,7.5,15.3,5.0,52.9,16.5,0.9,22,71486
10.7,27.3,5.9,18.7,8.0,14.5,14.9,15.1,0.8,1.0,48,78550
26.6,28.9,5.1,33.4,3.7,0.0,2.3,100.0,0.0,0.0,47,37118
7.5,30.2,2.5,13.4,3.2,17.9,25.3,22.2,2.6,3.1,48,76111
10.0,35.1,1.9,12.6,8.1,10.8,21.5,93.2,0.1,0.0,18,46524
20.0,37.6,7.8,16.7,5.2,8.9,3.7,68.4,8.2,4.9,25,01464
10.0,47.1,6.4,17.9,11.6,5.6,1.4,96.2,1.5,0.1,42,15717
8.8,40.6,7.3,14.9,9.1,9.2,10.1,83.3,12.2,0.3,21,40033
10.0,36.3,2.1,16.1,10.9,10.0,14.6,81.3,0.5,1.0,38,58282
10.1,48.3,3.5,15.1,17.6,2.4,3.0,96.2,0.0,1.0,55,54475
0.0,45.3,11.3,34.0,9.4,0.0,0.0,86.3,0.0,0.0,53,98614
17.4,27.3,7.8,28.4,10.0,6.7,2.4,51.9,1.7,3.0,48,77505
11.4,37.2,3.9,24.0,9.1,9.4,4.8,60.4,4.2,1.4,12,34769
10.4,49.6,4.2,12.5,15.6,7.1,0.6,99.4,0.0,0.6,42,15823
10.0,46.9,4.7,18.6,11.2,5.8,2.7,96.3,0.0,0.0,55,54414
8.8,42.7,3.4,19.8,15.5,8.4,1.4,95.6,1.2,0.5,36,13803
19.0,28.2,10.6,24.1,10.5,3.2,4.5,94.6,0.6,1.2,29,63090
7.8,43.9,3.9,21.9,8.1,10.2,4.3,79.2,15.3,0.2,05,72104
5.5,36.6,3.4,27.7,8.0,15.3,3.5,3.0,93.0,0.3,18,46407
7.8,30.5,3.7,20.4,6.2,16.2,15.1,11.9,7.8,1.4,04,85043
5.6,41.5,0.9,23.8,5.2,16.6,6.4,12.6,67.8,0.1,48,77703
11.8,32.7,5.4,30.0,9.3,9.0,1.8,90.5,0.0,0.1,53,98251
18.1,31.4,6.7,23.9,11.5,4.7,3.8,88.2,2.0,1.4,38,58601
14.9,32.4,3.9,27.7,11.3,4.7,5.2,69.8,22.5,0.0,37,27846
11.6,32.3,9.9,21.6,10.3,9.2,5.1,96.5,0.3,0.8,47,37617
17.3,30.3,8.7,22.1,13.4,5.9,2.3,82.6,6.9,0.6,12,33774
9.9,37.3,4.2,15.9,5.9,16.1,10.6,41.3,10.9,9.0,25,01610
24.0,29.5,14.7,19.9,4.8,4.7,2.5,92.3,6.1,0.0,47,37046
20.6,35.0,5.5,17.5,8.1,9.4,3.9,71.4,11.4,8.7,25,02322
17.9,35.3,8.5,18.4,9.5,6.2,4.2,76.8,3.9,1.8,09,06010
1.7,41.6,1.8,11.9,1.3,13.6,28.2,98.5,0.0,0.0,54,24844
17.4,40.7,15.7,12.3,6.6,4.3,2.9,92.5,3.3,0.6,42,16127
12.7,27.5,9.4,24.6,9.6,11.7,4.4,87.0,6.7,0.4,45,29690
19.1,35.3,1.2,18.1,5.9,10.8,9.5,65.4,0.0,0.5,31,68810
23.4,24.0,14.2,19.7,9.2,6.2,3.2,82.7,4.3,4.6,33,03104
3.9,42.7,1.8,20.3,5.8,19.1,6.5,73.3,21.8,0.2,12,32058
11.3,38.8,4.7,23.9,12.9,6.0,2.4,96.6,0.5,0.0,27,56329
16.5,39.0,6.5,22.4,7.1,6.5,2.0,96.1,1.5,0.2,29,63344
20.1,23.9,10.1,25.1,7.2,12.6,1.0,62.3,29.6,1.4,24,20634
13.1,32.5,6.5,21.7,9.2,10.1,7.0,73.0,0.0,0.5,08,80610
21.2,33.0,7.5,23.7,10.4,3.6,0.5,97.4,0.6,0.7,17,61019
15.5,31.1,6.1,27.0,11.3,8.2,0.9,97.0,0.0,0.0,26,48892
15.7,30.0,9.0,27.7,10.3,5.4,1.9,85.9,1.8,0.5,26,48101
6.5,39.9,3.2,21.4,11.2,12.0,5.8,94.8,0.1,0.0,18,46534
23.1,20.6,17.7,22.4,12.4,2.5,1.3,83.0,9.2,3.6,26,48439
16.2,27.6,5.4,21.2,8.2,9.3,12.1,6.9,17.9,24.5,06,90247
12.7,43.4,6.5,17.9,10.6,6.4,2.4,96.4,0.9,0.1,42,15613
42.9,0.0,14.3,21.2,21.7,0.0,0.0,100.0,0.0,0.0,23,04992
10.6,29.1,3.3,22.3,5.1,12.5,17.1,52.2,0.1,0.0,48,79081
8.9,54.4,4.1,16.3,6.9,6.9,2.5,96.1,0.0,0.8,18,47283
28.1,17.4,11.5,26.2,10.8,3.5,2.5,44.6,8.9,21.6,06,94534
16.0,28.6,7.6,29.8,5.4,4.6,8.1,43.0,35.0,3.1,48,77707
21.1,31.2,8.0,21.9,3.2,12.4,2.1,85.8,6.8,0.2,22,70420
13.5,39.0,6.1,25.4,9.6,4.0,2.3,95.1,0.8,0.6,17,61270
12.0,39.6,5.4,22.3,12.5,5.4,2.8,96.6,0.3,0.3,55,54452
14.3,27.7,14.6,20.1,4.9,10.0,8.5,66.9,24.9,1.4,51,23901
28.0,14.5,21.7,23.7,7.3,2.4,2.4,48.1,3.3,6.4,48,78023
11.5,35.4,3.6,27.2,8.1,8.2,5.9,87.2,0.4,0.2,48,76082
5.6,44.3,3.1,16.5,4.0,14.6,11.9,55.2,34.3,3.7,22,70560
29.5,32.3,11.5,16.5,10.2,0.0,0.0,85.4,0.0,0.0,08,80436
17.1,31.3,8.4,20.9,11.6,6.0,4.7,67.5,11.6,0.8,55,53144
11.8,33.7,6.2,25.6,11.1,8.5,3.1,85.2,2.6,0.5,26,48708
9.0,36.1,3.3,29.2,7.9,12.3,2.2,96.2,2.2,0.0,22,70657
25.2,22.6,17.8,20.5,10.0,2.9,0.9,86.2,4.8,2.7,18,46804
15.5,31.7,4.7,22.1,6.2,15.3,4.6,40.1,55.0,0.0,28,38601
12.7,31.7,9.2,27.0,10.2,5.3,3.9,55.2,12.3,5.1,32,89130
28.7,31.3,11.9,13.8,7.5,6.3,0.4,83.4,4.1,0.0,24,21610
12.5,38.8,6.0,15.7,11.9,10.6,4.5,92.0,4.5,0.4,42,17756
26.8,20.4,16.1,19.4,8.4,5.1,3.7,85.5,7.7,0.3,37,28805
19.7,28.8,9.1,23.1,10.3,6.5,2.4,66.7,1.0,4.2,08,80232
12.6,29.5,4.1,19.2,13.4,7.9,13.3,94.2,0.0,0.0,38,58495
24.0,38.4,6.4,4.0,11.6,12.8,2.8,100.0,0.0,0.0,36,12766
9.5,42.4,3.2,22.6,11.8,7.7,2.8,92.8,0.2,0.6,39,43410
14.2,36.2,10.0,16.7,8.6,10.9,3.4,48.4,49.5,0.3,45,29449
11.8,32.0,6.6,21.3,7.0,16.2,5.1,7.4,88.6,0.3,13,30310
4.5,28.5,6.5,20.9,9.6,16.5,13.5,100.0,0.0,0.0,37,28624
33.7,0.0,20.5,44.9,1.0,0.0,0.0,95.4,0.9,0.0,08,80425
8.7,35.7,7.6,26.3,3.1,14.9,3.7,3.6,95.5,0.2,22,70807
14.6,36.4,4.6,24.2,9.7,7.6,3.0,79.8,0.8,0.6,08,80102
26.0,16.6,19.0,22.3,8.3,4.0,3.8,52.5,2.3,17.1,06,95118
19.2,30.0,8.6,11.5,11.5,11.5,7.7,4.6,0.4,1.7,12,33172
19.7,32.7,10.8,20.2,10.7,4.4,1.5,94.1,0.4,0.6,44,02814
18.5,29.3,12.1,23.4,8.9,5.2,2.6,75.6,9.2,3.2,55,53406
